id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,
57,"@IanEmeyan","I love Alan Walker\'s songs","UgzhYKFWthPHjlmmWHt4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzhYKFWthPHjlmmWHt4AaABAg","2024-04-22 13:59:30",0,"I love Alan Walker\'s songs","http://www.youtube.com/@IanEmeyan",
58,"@Aungnaingsoe2022-ik4px","good night see you","UgwQvlrA4evMvRYxtb94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwQvlrA4evMvRYxtb94AaABAg","2024-04-22 12:08:20",0,"good night see you","http://www.youtube.com/@Aungnaingsoe2022-ik4px",
59,"@XINGYILYEMoe-bt5sn","I love ALAN WALKER because it help me focus my studying. THANK YOU for this amazing song ALAN WALKER . We love you so much🥰🥰🥰.","UgziBDQEDeznEBtCVRR4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgziBDQEDeznEBtCVRR4AaABAg","2024-04-22 09:54:03",1,"I love ALAN WALKER because it help me focus my studying. THANK YOU for this amazing song ALAN WALKER . We love you so much🥰🥰🥰.","http://www.youtube.com/@XINGYILYEMoe-bt5sn",
60,"@Ntist_ST","of course me too..","UgziBDQEDeznEBtCVRR4AaABAg.A2Xjp_uZXbfA2dfMcXB_E-","@XINGYILYEMoe-bt5sn",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgziBDQEDeznEBtCVRR4AaABAg.A2Xjp_uZXbfA2dfMcXB_E-","2024-04-25 02:29:41",0,"of course me too..","http://www.youtube.com/@Ntist_ST",
61,"@preetusingh4853","These songs are just truly awesome😊","UgyJ0XyAQvo8PghSisN4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyJ0XyAQvo8PghSisN4AaABAg","2024-04-22 07:21:23",0,"These songs are just truly awesome😊","http://www.youtube.com/@preetusingh4853",
62,"@aliciarodriguez4927","Mis canciones favoritas","UgwT3VkPaiaiPL90RUl4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwT3VkPaiaiPL90RUl4AaABAg","2024-04-22 06:47:47",0,"Mis canciones favoritas","http://www.youtube.com/@aliciarodriguez4927",
63,"@Fikri-sz5zq","Please like it","UgwEZaq8v_omMFkIywN4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwEZaq8v_omMFkIywN4AaABAg","2024-04-22 06:10:09",0,"Please like it","http://www.youtube.com/@Fikri-sz5zq",
64,"@Fikri-sz5zq","Manap x what a song","Ugzx1ltg6nFDva0xS6d4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugzx1ltg6nFDva0xS6d4AaABAg","2024-04-22 06:05:17",0,"Manap x what a song","http://www.youtube.com/@Fikri-sz5zq",
65,"@rukeshshrestha5154","#1 DJ ever","UgyM-Cq7V1xSFcxJHWp4AaABAg","",5,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyM-Cq7V1xSFcxJHWp4AaABAg","2024-04-22 04:34:30",0,"#1 DJ ever","http://www.youtube.com/@rukeshshrestha5154",
66,"@LovelyFinishLine-qy3pn","I love it","Ugy7duv0e5SiBJdfEMt4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugy7duv0e5SiBJdfEMt4AaABAg","2024-04-22 03:35:59",0,"I love it","http://www.youtube.com/@LovelyFinishLine-qy3pn",
67,"@Yvonne-ol4gz","I love ❤️","Ugz0ujfZkUVobcwXjNN4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugz0ujfZkUVobcwXjNN4AaABAg","2024-04-21 16:11:59",0,"I love ❤️","http://www.youtube.com/@Yvonne-ol4gz",
68,"@jerestyles254","Faded,sing to me to sleep ones of my favourite on the playlist 🎉🎉😊 im faded","UgzQgmVeUHkc2pPyeyB4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzQgmVeUHkc2pPyeyB4AaABAg","2024-04-21 15:49:57",0,"Faded,sing to me to sleep ones of my favourite on the playlist 🎉🎉😊 im faded","http://www.youtube.com/@jerestyles254",
69,"@user-jl5ju6jg9q","Rehne do yaha sahi nhi lag raha","UgxcJATXWOTskmn6KRt4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxcJATXWOTskmn6KRt4AaABAg","2024-04-21 13:12:54",0,"Rehne do yaha sahi nhi lag raha","http://www.youtube.com/@user-jl5ju6jg9q",
70,"@PetrosMutemwa","Iove the songs","UgxKtp-ZnP6BoPaMEQ14AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxKtp-ZnP6BoPaMEQ14AaABAg","2024-04-21 13:05:10",0,"Iove the songs","http://www.youtube.com/@PetrosMutemwa",
71,"@user-uu1oo2so3p","❤❤❤❤❤❤❤❤❤","UgzjGmy9SBeq4joPt_t4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzjGmy9SBeq4joPt_t4AaABAg","2024-04-21 08:55:07",0,"❤❤❤❤❤❤❤❤❤","http://www.youtube.com/@user-uu1oo2so3p",
72,"@xuyenbui569","Chuc anh","UgxOeFnYyntcWbOwT5R4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxOeFnYyntcWbOwT5R4AaABAg","2024-04-21 04:21:34",0,"Chuc anh","http://www.youtube.com/@xuyenbui569",
73,"@infowaheedonlinenet5463","22:35 D̺i̺a̺m̺o̺n̺d̺ H̺e̺a̺r̺t̺ the one of my faviorate song forever.","UgzflJBnnCttaxGL42Z4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzflJBnnCttaxGL42Z4AaABAg","2024-04-21 02:17:29",0,"22:35 D̺i̺a̺m̺o̺n̺d̺ H̺e̺a̺r̺t̺ the one of my faviorate song forever.","http://www.youtube.com/@infowaheedonlinenet5463",
74,"@bacon_BaiTing_TV","Where is Who I am","UgyH_4_W6z39l7u1xfJ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyH_4_W6z39l7u1xfJ4AaABAg","2024-04-21 01:50:41",0,"Where is Who I am","http://www.youtube.com/@bacon_BaiTing_TV",
75,"@ThuyvyNguyenthanh-sb4vh","👏👏👏 very good 👍","UgzFlxD5zHrioPhmpOF4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzFlxD5zHrioPhmpOF4AaABAg","2024-04-21 00:02:39",1,"👏👏👏 very good 👍","http://www.youtube.com/@ThuyvyNguyenthanh-sb4vh",
76,"@xuyenbui569","Vhhh","UgzFlxD5zHrioPhmpOF4AaABAg.A2U6MDR1Q9cA2U_1k3DoFe","@ThuyvyNguyenthanh-sb4vh",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzFlxD5zHrioPhmpOF4AaABAg.A2U6MDR1Q9cA2U_1k3DoFe","2024-04-21 04:22:00",0,"Vhhh","http://www.youtube.com/@xuyenbui569",
77,"@moirangthemongbidebarani-hz6hm","Alan walker songs is my night lullaby ❤❤❤❤❤❤😊😊","UgyPEe1Squ7pbj7zyFN4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyPEe1Squ7pbj7zyFN4AaABAg","2024-04-20 11:05:21",0,"Alan walker songs is my night lullaby ❤❤❤❤❤❤😊😊","http://www.youtube.com/@moirangthemongbidebarani-hz6hm",
78,"@KAVYAANSHRAWAT","4dt","UgzIz36ez0X5prQ9B154AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzIz36ez0X5prQ9B154AaABAg","2024-04-20 10:57:30",0,"4dt","http://www.youtube.com/@KAVYAANSHRAWAT",
79,"@KAVYAANSHRAWAT","i mean @user-4dy","UgwLlx6CyyZIgzKDNZ54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwLlx6CyyZIgzKDNZ54AaABAg","2024-04-20 10:57:14",0,"i mean @user-4dy","http://www.youtube.com/@KAVYAANSHRAWAT",
80,"@KAVYAANSHRAWAT","user head 4d its alan walker not allan","UgwmqPiQUj-SSHUS0T94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwmqPiQUj-SSHUS0T94AaABAg","2024-04-20 10:55:26",0,"user head 4d its alan walker not allan","http://www.youtube.com/@KAVYAANSHRAWAT",
81,"@ARosarioR","23:52","UgyQr9AuBOGSPu0BeON4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyQr9AuBOGSPu0BeON4AaABAg","2024-04-20 09:21:15",0,"23:52","http://www.youtube.com/@ARosarioR",
82,"@MariamLazaro-by9ew","I love this song it comes me down","UgyrBbLqGvvIMNyNaTV4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyrBbLqGvvIMNyNaTV4AaABAg","2024-04-20 08:05:22",0,"I love this song it comes me down","http://www.youtube.com/@MariamLazaro-by9ew",
83,"@user-mv1zi5ol2x","I love Alan Walker 👍 if you love Alan Walker,s songs ❤❤❤❤❤😊😊😊😊🎉🎉🎉","UgzgnnO-advfoP0gMkB4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzgnnO-advfoP0gMkB4AaABAg","2024-04-19 23:55:22",0,"I love Alan Walker 👍 if you love Alan Walker,s songs ❤❤❤❤❤😊😊😊😊🎉🎉🎉","http://www.youtube.com/@user-mv1zi5ol2x",
84,"@SusiMiati-fk1jk","Nyong ora ngerti artine baroakallah ora paapa","UgxYZUw3RBU9CbKfL8J4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxYZUw3RBU9CbKfL8J4AaABAg","2024-04-19 21:55:54",0,"Nyong ora ngerti artine baroakallah ora paapa","http://www.youtube.com/@SusiMiati-fk1jk",
85,"@andysmetrotrainvlogs8163","What Is The Greatest Musician Of Alan Walker Before He Started Making Music 🎵 For All Of Us And He Might Gives Us Some More Songs For  Make it For All Of Us To Hear The Music Album with The Disc  Alan Walker Featuring The 🆕 song That Makes An Excellent Song For People Who Are Just Not In Time To Know  Feel FREE To Hear  Subscribe  Such an Excellent Album Disc  DVD Alan Walker","UgwJSebqWc2t2bFekFp4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwJSebqWc2t2bFekFp4AaABAg","2024-04-19 21:14:31",0,"What Is The Greatest Musician Of Alan Walker Before He Started Making Music 🎵 For All Of Us And He Might Gives Us Some More Songs For  Make it For All Of Us To Hear The Music Album with The Disc  Alan Walker Featuring The 🆕 song That Makes An Excellent Song For People Who Are Just Not In Time To Know  Feel FREE To Hear  Subscribe  Such an Excellent Album Disc  DVD Alan Walker","http://www.youtube.com/@andysmetrotrainvlogs8163",
86,"@tulioarevalo8230","😭😭😭","Ugw9ka-y2CJ-ImgAu314AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw9ka-y2CJ-ImgAu314AaABAg","2024-04-19 20:12:42",0,"😭😭😭","http://www.youtube.com/@tulioarevalo8230",
87,"@rodrigocastillejos4301",".","UgzWUcISNG-QUcahuBl4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzWUcISNG-QUcahuBl4AaABAg","2024-04-19 19:48:05",0,".","http://www.youtube.com/@rodrigocastillejos4301",
88,"@HamisAmiri","All songs","UgxIf49ENiPCQspEpIl4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxIf49ENiPCQspEpIl4AaABAg","2024-04-19 15:55:36",0,"All songs","http://www.youtube.com/@HamisAmiri",
89,"@sunildeore8568","RCB is bhangar😂","UgwExjRKE5AJy6QAQuR4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwExjRKE5AJy6QAQuR4AaABAg","2024-04-19 10:23:33",0,"RCB is bhangar😂","http://www.youtube.com/@sunildeore8568",
90,"@andickaekumora2912","🥰🥰","UgxmDJgkqb7Mb7hgBcB4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxmDJgkqb7Mb7hgBcB4AaABAg","2024-04-19 07:25:41",0,"🥰🥰","http://www.youtube.com/@andickaekumora2912",
91,"@ntajilydia2965","I feel so relaxed when ever am listening 🎧 to your music Alan walker ❤ love you","UgyDaH8bZHBjG854UXB4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyDaH8bZHBjG854UXB4AaABAg","2024-04-19 06:20:10",0,"I feel so relaxed when ever am listening 🎧 to your music Alan walker ❤ love you","http://www.youtube.com/@ntajilydia2965",
92,"@AxViki","Nice","UgwEKv19OqSHxAh-mTN4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwEKv19OqSHxAh-mTN4AaABAg","2024-04-19 04:27:00",0,"Nice","http://www.youtube.com/@AxViki",
93,"@miauwau5773","I love you❤","UgyEADzk_stUMU7gFpd4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyEADzk_stUMU7gFpd4AaABAg","2024-04-19 00:43:39",0,"I love you❤","http://www.youtube.com/@miauwau5773",
94,"@RebeccaGwokyalya","U a prefect my Alan","UgyI8qxQJtaLxvJra7J4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyI8qxQJtaLxvJra7J4AaABAg","2024-04-19 00:14:54",0,"U a prefect my Alan","http://www.youtube.com/@RebeccaGwokyalya",
95,"@user-uq1yh8dy9t","I like 05.","UgxSqLvmcv6N5oBHtpV4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxSqLvmcv6N5oBHtpV4AaABAg","2024-04-18 22:27:18",0,"I like 05.","http://www.youtube.com/@user-uq1yh8dy9t",
96,"@user-uq1yh8dy9t","My name was alan","UgwVzkmIPuCXWgQW4u54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwVzkmIPuCXWgQW4u54AaABAg","2024-04-18 22:14:45",0,"My name was alan","http://www.youtube.com/@user-uq1yh8dy9t",
97,"@SoniaAnand-ro1wr","Dude Alan is best music albums of all time but faded is sad tho","UgxoYph_LL47sD0GdfZ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxoYph_LL47sD0GdfZ4AaABAg","2024-04-18 21:25:23",0,"Dude Alan is best music albums of all time but faded is sad tho","http://www.youtube.com/@SoniaAnand-ro1wr",
98,"@leyyilopez8525","bonita musica de alan walker","UgyD9E8d_Pij1TkX8gx4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyD9E8d_Pij1TkX8gx4AaABAg","2024-04-18 18:29:41",0,"bonita musica de alan walker","http://www.youtube.com/@leyyilopez8525",
99,"@RamlanPasaribu-zj7yb","❤❤❤❤","Ugz3A1_oMaEziqJpLq94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugz3A1_oMaEziqJpLq94AaABAg","2024-04-18 08:58:23",0,"❤❤❤❤","http://www.youtube.com/@RamlanPasaribu-zj7yb",
100,"@SAINESH-kh3er","WE LOVE YOU ALAN !!!!!!","UgwidWv5YsFQ6tIVD1l4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwidWv5YsFQ6tIVD1l4AaABAg","2024-04-18 05:51:39",0,"WE LOVE YOU ALAN !!!!!!","http://www.youtube.com/@SAINESH-kh3er",
101,"@HarrietSang","I love Alan walkers songs so much","UgykOqMDD7Zj55vmXvx4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgykOqMDD7Zj55vmXvx4AaABAg","2024-04-18 04:31:34",0,"I love Alan walkers songs so much","http://www.youtube.com/@HarrietSang",
102,"@Shiny_Dratini10","My cat died a few years ago, causing me to be pretty darn depressed. Faded was the last song I listened with her. Alan Walker has changed my life forever, and also a shout out to the community and Alan Walker for everything! Rest in peace Tabitha ❤","UgwT1Dy8RkXspgdfrhh4AaABAg","",8,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwT1Dy8RkXspgdfrhh4AaABAg","2024-04-18 02:59:41",1,"My cat died a few years ago, causing me to be pretty darn depressed. Faded was the last song I listened with her. Alan Walker has changed my life forever, and also a shout out to the community and Alan Walker for everything! Rest in peace Tabitha ❤","http://www.youtube.com/@Shiny_Dratini10",
103,"@user-rx9is7zg7k","He\'s indeed a maneur","UgwT1Dy8RkXspgdfrhh4AaABAg.A2MhECPKkbwA2ZmvqmcSzY","@Shiny_Dratini10",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwT1Dy8RkXspgdfrhh4AaABAg.A2MhECPKkbwA2ZmvqmcSzY","2024-04-23 04:59:36",0,"He\'s indeed a maneur","http://www.youtube.com/@user-rx9is7zg7k",
104,"@user-fz7ui7qf4r","ITS NOW 2024 NOT 2023","Ugw-53xZRaNbM86WyCF4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw-53xZRaNbM86WyCF4AaABAg","2024-04-17 23:44:39",0,"ITS NOW 2024 NOT 2023","http://www.youtube.com/@user-fz7ui7qf4r",
105,"@AnthonySaguid-vh7qz","🥰🥰","UgxWX3ca7JeENbDx1QB4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxWX3ca7JeENbDx1QB4AaABAg","2024-04-17 22:26:56",0,"🥰🥰","http://www.youtube.com/@AnthonySaguid-vh7qz",
106,"@Kadanulu273","🎉","UgwteBivMXLDw9HgJYp4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwteBivMXLDw9HgJYp4AaABAg","2024-04-17 20:11:30",0,"🎉","http://www.youtube.com/@Kadanulu273",
107,"@SachiniSandalekha","Music 2023 new songs from alan walks ❤❤❤","UgysjQt043sxM9CeuuF4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgysjQt043sxM9CeuuF4AaABAg","2024-04-17 19:38:48",0,"Music 2023 new songs from alan walks ❤❤❤","http://www.youtube.com/@SachiniSandalekha",
108,"@JasminFast","I want to see Alan Walker in real life wouldn\'t that be cool?😏","UgzN2EM-8GV-xoIAjiV4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzN2EM-8GV-xoIAjiV4AaABAg","2024-04-17 14:36:25",0,"I want to see Alan Walker in real life wouldn\'t that be cool?😏","http://www.youtube.com/@JasminFast",
109,"@jermenkhodaverdian5593","Here","Ugwlvwq0Fn3jR2legQl4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugwlvwq0Fn3jR2legQl4AaABAg","2024-04-17 11:59:58",0,"Here","http://www.youtube.com/@jermenkhodaverdian5593",
110,"@nthue1","i love Alan Walker","UgyPEbn6GJpyTDmjEiB4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyPEbn6GJpyTDmjEiB4AaABAg","2024-04-17 07:54:58",1,"i love Alan Walker","http://www.youtube.com/@nthue1",
111,"@JasminFast","Hi I see you like Alan walker","UgyPEbn6GJpyTDmjEiB4AaABAg.A2KeE-YR40DA2LNF8FIkqH","@nthue1",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyPEbn6GJpyTDmjEiB4AaABAg.A2KeE-YR40DA2LNF8FIkqH","2024-04-17 14:37:04",0,"Hi I see you like Alan walker","http://www.youtube.com/@JasminFast",
112,"@nthue1","hay vai ồi","UgyAGITnqr19G8ksMXZ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyAGITnqr19G8ksMXZ4AaABAg","2024-04-17 07:53:57",0,"hay vai ồi","http://www.youtube.com/@nthue1",
113,"@nthue1","i like ít","UgybGhAc1exR5Oyljxp4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgybGhAc1exR5Oyljxp4AaABAg","2024-04-17 07:53:34",0,"i like ít","http://www.youtube.com/@nthue1",
114,"@sriyanijayathilaka3715","❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤","UgwtZaOe5R5HW_O8k2J4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwtZaOe5R5HW_O8k2J4AaABAg","2024-04-17 05:14:01",0,"❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤","http://www.youtube.com/@sriyanijayathilaka3715",
115,"@user-xg4dl8jy6i","Ahero alan ahinya🎉","UgxXjpYUtErWzR5L3vB4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxXjpYUtErWzR5L3vB4AaABAg","2024-04-17 04:58:50",0,"Ahero alan ahinya🎉","http://www.youtube.com/@user-xg4dl8jy6i",
116,"@user-xg4dl8jy6i","Ahero alan ahinya🎉","UgzHD8qsbjtNnsoSBPB4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzHD8qsbjtNnsoSBPB4AaABAg","2024-04-17 04:58:24",0,"Ahero alan ahinya🎉","http://www.youtube.com/@user-xg4dl8jy6i",
117,"@user-no7ox1se7q","❤❤❤❤❤","UgzKeQhTT-IA2E9TMWF4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzKeQhTT-IA2E9TMWF4AaABAg","2024-04-17 03:58:37",0,"❤❤❤❤❤","http://www.youtube.com/@user-no7ox1se7q",
118,"@unlimitedADD","Im a singer to","UgyZ0NbBkHZQa_WuhyJ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyZ0NbBkHZQa_WuhyJ4AaABAg","2024-04-17 02:42:20",0,"Im a singer to","http://www.youtube.com/@unlimitedADD",
119,"@panatcharocke6041","Hymn for the weekend is not from Alan Walker it’s only remix 41:30","UgyTqqlBxC2YC4HKO9l4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyTqqlBxC2YC4HKO9l4AaABAg","2024-04-17 00:47:34",0,"Hymn for the weekend is not from Alan Walker it’s only remix 41:30","http://www.youtube.com/@panatcharocke6041",
120,"@animewatch7207","Only legends knows everything.😂","UgxSyEr57YU_zdFXM8l4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxSyEr57YU_zdFXM8l4AaABAg","2024-04-16 23:15:28",0,"Only legends knows everything.😂","http://www.youtube.com/@animewatch7207",
121,"@christildhasangma4279","Its already 2024! Thx for 10k likes!","UgxO2MIEoCY6mmvp5_x4AaABAg","",3,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxO2MIEoCY6mmvp5_x4AaABAg","2024-04-16 21:27:00",0,"Its already 2024! Thx for 10k likes!","http://www.youtube.com/@christildhasangma4279",
122,"@DavidKahindi-zw9ty","❤","UgyE7d1Ma5JXmCnVOOd4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyE7d1Ma5JXmCnVOOd4AaABAg","2024-04-16 15:36:24",0,"❤","http://www.youtube.com/@DavidKahindi-zw9ty",
123,"@anishnagaraja.t4135","He will create mind blowing songs 😮😊","UgxKUNeOMi_ZBkpoOB54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxKUNeOMi_ZBkpoOB54AaABAg","2024-04-16 09:27:31",0,"He will create mind blowing songs 😮😊","http://www.youtube.com/@anishnagaraja.t4135",
124,"@shaniwoelfel8543","We love you alan walker.❤❤❤❤","UgxkEKiDQv7xKxxRy3V4AaABAg","",3,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxkEKiDQv7xKxxRy3V4AaABAg","2024-04-16 06:30:29",0,"We love you alan walker.❤❤❤❤","http://www.youtube.com/@shaniwoelfel8543",
125,"@NatharathJ","I’m wonder-if Alan walker and fat rat made a new song which one would reach the most likes?","UgwESRU6kVrie2NXrqp4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwESRU6kVrie2NXrqp4AaABAg","2024-04-16 02:23:42",0,"I’m wonder-if Alan walker and fat rat made a new song which one would reach the most likes?","http://www.youtube.com/@NatharathJ",
126,"@danielalarcon1393","And héroes","UgypeYBEyz3fCbC65Kh4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgypeYBEyz3fCbC65Kh4AaABAg","2024-04-15 20:41:38",0,"And héroes","http://www.youtube.com/@danielalarcon1393",
127,"@sabr2838","🥃🥀☄️💖🙆‍♀️...","UgxQdd0-VphXxdGn4OZ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxQdd0-VphXxdGn4OZ4AaABAg","2024-04-15 19:03:51",0,"🥃🥀☄️💖🙆‍♀️...","http://www.youtube.com/@sabr2838",
128,"@SeifSalim-cv8lr","Alan Walker on top❤","UgyZJjMY0cOVbZwt17F4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyZJjMY0cOVbZwt17F4AaABAg","2024-04-15 13:03:22",0,"Alan Walker on top❤","http://www.youtube.com/@SeifSalim-cv8lr",
129,"@luatelasudavid2389","Huh Alan walker the unstoppable leader of the leaders. I can\'t get enough of it 😊❤❤❤❤❤❤","UgxmUDOxgpOMFrnm18R4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxmUDOxgpOMFrnm18R4AaABAg","2024-04-15 09:35:38",0,"Huh Alan walker the unstoppable leader of the leaders. I can\'t get enough of it 😊❤❤❤❤❤❤","http://www.youtube.com/@luatelasudavid2389",
130,"@LabanusBomola","I like your songs for all time., your best single you don\'t need high video and face to represent your best music I like this style.","Ugz9n8kpWpHam4n3ePZ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugz9n8kpWpHam4n3ePZ4AaABAg","2024-04-15 09:21:54",0,"I like your songs for all time., your best single you don\'t need high video and face to represent your best music I like this style.","http://www.youtube.com/@LabanusBomola",
131,"@SnaidaChebii","We will change the world Alan","Ugz1ctyVeY0B2z8ECfd4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugz1ctyVeY0B2z8ECfd4AaABAg","2024-04-15 09:20:45",0,"We will change the world Alan","http://www.youtube.com/@SnaidaChebii",
132,"@lenahbrendahpasii-qv6hv","❤❤my best artist","Ugw96wpIfAH4jFkryL14AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw96wpIfAH4jFkryL14AaABAg","2024-04-15 07:17:53",0,"❤❤my best artist","http://www.youtube.com/@lenahbrendahpasii-qv6hv",
133,"@moviemasterafrica3181","I\'M going to listen to each song for every like","UgwOCO1zQn8s9r2xux94AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwOCO1zQn8s9r2xux94AaABAg","2024-04-14 16:47:18",0,"I\'M going to listen to each song for every like","http://www.youtube.com/@moviemasterafrica3181",
134,"@ChepkemoCharity","One love for Allan we love you now and forever❤🇰🇪","UgzU9N9b6O3VCbmoVTt4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzU9N9b6O3VCbmoVTt4AaABAg","2024-04-14 12:04:15",0,"One love for Allan we love you now and forever❤🇰🇪","http://www.youtube.com/@ChepkemoCharity",
